qid,query,docno,score,rank,text
1110996,what is the role of t tubules,msmarco_passage_21_352558963,19.063430786132812,56,"From Wikipedia, the free encyclopedia. Jump to navigation Jump to search. Invagination of the plasma membrane of a muscle cell that extends inward from the cell surface around each myofibril; the ends of T-tubules make contact with the sarcoplasmic reticulum membrane. T-tubule. Skeletal muscle, with T-tubule labelled in zoomed in image."
1110996,what is the role of t tubules,msmarco_passage_01_139311196,19.063430786132812,57,"From Wikipedia, the free encyclopedia. Jump to navigation Jump to search. Invagination of the plasma membrane of a muscle cell that extends inward from the cell surface around each myofibril; the ends of T-tubules make contact with the sarcoplasmic reticulum membrane. T-tubule. Skeletal muscle, with T-tubule labelled in zoomed in image."
1110996,what is the role of t tubules,msmarco_passage_21_93064558,19.063430786132812,58,"From Wikipedia, the free encyclopedia. Jump to navigation Jump to search. Invagination of the plasma membrane of a muscle cell that extends inward from the cell surface around each myofibril; the ends of T-tubules make contact with the sarcoplasmic reticulum membrane. T-tubule. Skeletal muscle, with T-tubule labelled in zoomed in image."
1110996,what is the role of t tubules,msmarco_passage_11_441177389,18.845439910888672,59,"In the cardiac myocyte, the T tubule crosses at the Z-line, in contrast to the A-I junction in skeletal muscle. The lumen of the T tubule is continuous with the extracellular fluid surrounding the cell and, as in skeletal muscle, the action potential is propagated down the T tubule."
1110996,what is the role of t tubules,msmarco_passage_11_441165721,18.845439910888672,60,"In the cardiac myocyte, the T tubule crosses at the Z-line, in contrast to the A-I junction in skeletal muscle. The lumen of the T tubule is continuous with the extracellular fluid surrounding the cell and, as in skeletal muscle, the action potential is propagated down the T tubule."
1110996,what is the role of t tubules,msmarco_passage_21_93082371,18.80637550354004,64,"In the 1990s and 2000s confocal microscopy enabled three-dimensional reconstruction of the T-tubule network and quantification of T-tubule size and distribution, and the important relationships between T-tubules and calcium release began to be unravelled with the discovery of calcium sparks."
1110996,what is the role of t tubules,msmarco_passage_21_97544466,18.80637550354004,65,"In the 1990s and 2000s confocal microscopy enabled three-dimensional reconstruction of the T-tubule network and quantification of T-tubule size and distribution, and the important relationships between T-tubules and calcium release began to be unravelled with the discovery of calcium sparks."
1110996,what is the role of t tubules,msmarco_passage_01_139319134,18.80637550354004,61,"In the 1990s and 2000s confocal microscopy enabled three-dimensional reconstruction of the T-tubule network and quantification of T-tubule size and distribution, and the important relationships between T-tubules and calcium release began to be unravelled with the discovery of calcium sparks."
1110996,what is the role of t tubules,msmarco_passage_21_93072496,18.80637550354004,63,"In the 1990s and 2000s confocal microscopy enabled three-dimensional reconstruction of the T-tubule network and quantification of T-tubule size and distribution, and the important relationships between T-tubules and calcium release began to be unravelled with the discovery of calcium sparks."
1110996,what is the role of t tubules,msmarco_passage_21_352566920,18.80637550354004,62,"In the 1990s and 2000s confocal microscopy enabled three-dimensional reconstruction of the T-tubule network and quantification of T-tubule size and distribution, and the important relationships between T-tubules and calcium release began to be unravelled with the discovery of calcium sparks."
1110996,what is the role of t tubules,msmarco_passage_26_72999048,18.704416275024414,66,"In cardiomyocytes, dysferlin is found to be present in both sarcolemma t-tubules and intercalated discs ( 30 ). For t-tubule membrane repair, it has been proposed that upon insult, dysferlin can be recruited to t-tubules along with its interacting partners including BIN1, caveolin-3, and EHDs to induce repair ( 46 )."
1110996,what is the role of t tubules,msmarco_passage_26_73013217,18.4382266998291,67,It is well documented that t-tubules of some form exist in all cardiomyocytes and that the t-tubule system in mammalian ventricular cardiomyocytes is the most extensive (see Figure 1 for a schematic illustration of ventricular cardiomyocyte organziation and t-tubule membrane structure occurring near z-discs).
